book_id,author
32260412,15194145
2361428,159700
1870274,852888
711313,435477
1705729,114722
15904787,486468
15904788,2669276
13087635,5342625
23311674,969666
337465,128771
32612753,1270744
7149823,123837
29533197,15090189
24133949,4723295
2621202,273094
1766006,359148
1457426,4436873
34083033,171911
10354773,29963
137128,79350
137129,5559570
206545,120780
21410379,2474988
794828,3048138
4479,3080
837822,1733
7822024,1098162
2936225,88541
15702085,5031312
7093096,27487
104855,17061538
3394962,1430446
13591872,1148103
2641184,3035833
1073063,39096
22890468,1742
18945375,34336
18244782,1143314
1291810,3572
27861030,850723
27068130,56804
312776,180053
7635212,36913
17666258,4637081
14476058,6584435
1259627,996
1259629,996
16068776,706658
20868297,2997392
18512586,52060
6540340,947
26866628,4261
25724053,6584435
303769,174983
175011,42462
1147522,4200598
4790304,26485
19556053,6209183
7688081,5514598
1252867,140859
230209,100859
30976473,15453380
13010358,15291385
2316135,446027
25210146,13702583
6669865,387706
34114202,14694907
765563,8164
11807044,4974061
29431550,139250
1519704,29967
10445912,16070
973485,491530
27882633,7348469
3302017,947
19381084,7539317
16144393,239579
24314834,12050932
10396305,674915
820305,72596
820304,72596
6665438,13638502
7788815,2690927
7838324,4699102
1662255,767654
2359561,143178
6280810,15804
1719125,338705
1469361,605478
1875411,23729
52479,29617
26217494,49926
124343,978
848493,266735
871261,67032
50368,28345
17318644,7380
9259616,7816
9834963,819943
17831095,5308345
1322572,285716
1322571,285716
1364969,7440
838066,435477
9987466,2104428
36158501,6604439
829357,6466154
10584173,562562
32490567,40229
22439991,457281
30039046,25492
24106412,266735
664371,9334
333171,191072
333170,7551882
2357947,25128
34055,6989
34056,6989
34051,6989
14432318,13847
3217494,23162
405261,229587
233965,19968
9748824,2869565
14759709,6153927
10290073,38124
13496383,1782568
29413050,36913
7026055,903
1053485,32521
10656992,54993
3105662,729442
26136564,32525
24530966,12756924
981024,494540
29330844,955130
1284313,617410
4769091,875661
1079895,32677
4442331,1127
32702338,14430250
7278368,5424911
17695424,4405421
1202463,5158478
6750077,3005494
6306001,24391
3941,23162
7456394,903
17183181,6008121
11237119,636238
31315,17549
18040653,7122334
1330648,29011
12014299,275175
117621,5031312
18304396,7213217
35277791,2742325
632463,7906
19194485,7491414
1221880,216414
376502,6466154
18723426,7364637
472699,23729
213148,124976
26405102,14301158
203162,20775
203160,20775
203161,20775
29613633,142
1198424,513455
5620153,196547
34352988,14218580
18757227,533521
544371,996
12435955,4241637
11374766,3454636
1284315,617410
534726,249553
10401536,59712
2229706,8722
24155575,4026
20317278,7906
849382,292994
23515712,9834931
9188685,4641860
17790919,91847
810410,3472
22841473,45882
16142894,4026
1208339,5158478
4871494,59310
25735252,7233165
6947803,33998
821453,30381
27849506,3341423
9277198,7906
20884917,7044820
15736187,1299974
13227954,947
6091275,30630
6474853,94239
3176074,29963
6676551,162854
606104,282933
6799097,51808
2230670,2147
6639827,2994456
10370496,1902244
27037477,778738
1902878,57189
275704,29963
368898,31723
15801307,5989
22484196,869334
25099715,5221037
18072123,7906
585494,319243
21455541,9494
19117713,13453
2118789,232179
9794563,585366
1979240,899114
25119864,5328077
13173741,285217
6469349,221450
26723230,14396308
955290,161460
986043,285244
12389184,1157719
9943341,104713
1671971,196092
15698376,4412860
18661581,2111680
16088418,10547
26102307,196092
26543558,38697
13503891,609451
35010152,782286
19416185,3472
10063884,75480
23441067,736229
18164789,4416107
12948740,5293311
17262168,1127
1401103,662262
21282213,67032
486638,16062594
789248,171109
1282415,89795
6386691,223701
26521333,3565
1351048,39155
25666078,143321
12934217,4703182
10840111,6466154
13226007,341972
17072589,6588757
34739060,15589448
3373276,926628
17796960,6898010
8109277,903
3425041,457281
811072,996
34661016,16611115
22186643,903
21856618,75055
293939,296753
11644,7451
22841256,6947886
22463461,4869596
6397186,13890
6380507,13847
25489194,138392
3910279,1667689
16112117,6565848
13635546,500
34753087,16568405
16233270,107564
1294694,3503
24206690,420051
7886047,81373
8814764,850723
23389865,59712
292948,169260
292949,169260
1397065,113590
491156,2730977
16248602,5434956
1760436,5158478
7840752,5158478
993140,1215
460176,15015
1343706,5031312
716946,142
7199672,1127
146205,8567
146208,8567
831995,432924
171119,99725
6838291,187510
24262814,75055
30283501,13525249
9826976,116286
13606619,408363
25375061,5828186
24993500,86812
35063256,14592115
3349159,26807
35251432,17081316
4468899,2210
2176416,696426
7760946,4681623
20575444,903
1827520,143321
1265557,7715
2214824,996115
44551,25000
454538,62567
1717527,81914
33786992,421410
472698,23729
10855573,13638502
1292976,620663
1292979,620663
17455042,371071
19184751,7106450
25549412,4122866
1134285,52060
6531969,246373
30149725,7154767
979278,55135
979279,55135
979277,55135
6405792,3112747
17789647,5779526
5289,3565
15697940,4918776
6257410,2846035
23435007,9789852
28162947,2760547
41891,435477
8510859,661578
26405103,14301159
428209,241369
19429065,72605
10831922,5031312
1013150,100859
8716408,13847
29453840,56122
32034034,15801136
1938494,28756
22731350,5031312
6684218,322138
24765707,9843912
776219,13460
21566705,3243106
6677777,93141
2816256,5314
2039161,192689
1356418,15291385
11242297,831742
418058,236037
18881644,43790
2915658,171512
22455170,903
6383771,49680
2925587,990
6464825,2043856
29420535,36910
26825723,14668189
18147627,3188376
684073,224350
684074,224350
9307634,438
23011374,8474711
19140352,1932304
258387,114026
24806778,5158478
795951,6527021
22344209,165783
8196411,2839234
20587520,1208394
30087757,4626985
312419,179882
13294125,2882546
16310115,5152
1259921,81828
6655515,1815004
10451384,4643574
1257507,16070
1153653,51589
482315,973
9126063,310461
1126255,211636
3222861,3042708
27410852,2665501
17331738,6922053
25581398,7088080
9679738,51220
9679739,7816
4941093,79415
11175934,580444
11295077,4822886
22222459,774860
29244403,2750123
29799982,15147132
1283918,87680
27315073,4510356
1538854,717119
29868990,435477
9857591,546009
25715978,14091940
6504510,2944979
12861993,170331
12482896,146538
652744,210417
20636922,232404
17342384,6926394
179593,2413
1080520,44767
23358117,75055
686479,39096
2556554,1130583
9580450,4427520
5982267,1335181
11814,7531
3193558,218460
25820686,903
3271021,634835
20880096,7812671
62441,4624490
62440,4624490
10411750,903
18526992,114513
18526994,35208
6671287,934442
10201737,58605
2067512,7906
22583078,903
26538785,7440
13185076,903
2834921,29963
206904,1938
11299923,227234
23476249,1493007
6517076,5158478
10700620,58960
8023130,3465184
18722774,5220577
23575441,39154
13542428,331319
13047233,628707
12836915,419143
18419330,4699102
21826406,7008742
23256987,6453865
537507,78739
6902869,248175
269469,6373
2686105,3565
6944946,850723
30423338,3462423
7605726,926756
46199,7906
1053788,30195
9627996,703183
1734325,7457124
7163990,177113
1268751,104054
11051519,3463650
17675127,7014912
6667507,75055
561719,2697
8176569,145318
8176563,1782206
28108909,5838650
1055281,524789
9441464,950112
8848168,4190184
8740954,940838
81582,1742
27558973,6879726
10363621,1113469
11864090,45882
694821,84259
694820,84259
864218,3565
864217,3565
20759123,675185
28926063,14948897
6965938,14686508
4728680,29836
12990012,1164464
2328241,113922
30324671,1894023
22386400,1040163
25410663,8197776
26808598,464051
18344249,41264
808182,26093
13646907,3026646
135916,78570
135915,78570
18670675,850723
16071739,62257
15782654,4452588
869621,875661
35901731,3111598
1372595,990
29902267,543117
29902264,808890
11880346,87426
26215224,25415
29245147,8343036
92208,28699
1523858,7469
3156489,29963
24813347,13448146
7624486,394789
13367861,209273
1925439,140859
20517582,2043856
1050353,82601
9521554,3035833
11929497,8143161
21527681,4279029
24980645,6466154
354935,4090
353563,4174
19564,11720
17457432,2147
3229489,262572
3229488,262572
22245725,4735191
690191,6916664
35396841,15253645
12414892,2690927
31238922,15522453
7965560,19968
8158031,4624490
8158032,4624490
6439341,2918967
22008477,13453
18853311,8118591
3296068,264204
13131963,2059918
409967,99727
409965,99727
409969,99727
6975344,3274956
745648,6210
33289032,384030
424476,146919
28210781,328605
1620927,750489
970573,216414
933613,13275
1562974,246733
18305002,1227104
6561068,2966802
25279722,1611912
151320,87426
7807001,3401456
29564608,8248926
536599,43292
28514035,965
16059376,186655
1471115,689251
1095897,196605
21154859,77318
19090134,180053
15722149,5832454
13231141,4624490
1281305,616255
756174,399733
10814422,426530
74092,4242
6100166,13453
12380891,13758371
5150585,759904
28940979,13275
1565561,39152
21943416,7676792
389450,221450
186761,11368
13419893,2690927
527314,7440
527313,7440
15125837,3305621
25915454,4042867
16006987,6526639
8521811,2766330
4372376,940616
1558673,72648
9865819,2829613
7025099,103963
11344321,8164
128909,44150
128906,44150
6096858,6466154
14740750,34575
30423246,4253588
968203,5308345
30048433,1232866
19088011,758104
11620,7440
11627,4379
11625,4379
11628,4379
26778421,4763877
142583,75055
22311694,105289
6268115,2697
7973375,2036352
15707350,13847
1714342,167471
6355528,291803
10298518,346422
3654348,121117
12406540,14546973
10252193,193198
5137235,5735
30409925,6466154
10743630,2128839
16112078,34031
16112075,34031
1223687,947
19737032,51589
6612740,2731886
45986,25415
28186688,4428167
16603240,56610
23168852,6570292
23168851,6570292
29533747,359210
15808308,4624490
33246653,8075577
533564,20775
1839627,29691
303865,7440
13237077,5390836
26230795,120822
26205313,6526548
146508,15291385
146503,6904638
2750202,84973
2061225,7816
1425668,342989
6116805,2790489
30002594,345083
15717385,6093320
909700,8143161
17321957,632073
723368,122465
137429,95860
36318498,8075577
36292564,150681
10028483,1433597
1540060,717529
228513,947
141152,81373
10547798,25000
11680371,634835
1224928,80970
12573,7970
1143223,59409
7504629,294057
997629,117156
19493503,973
7790403,1271136
18231581,5481957
17076443,2105022
17076442,1828362
3205492,114123
20782780,298039
361620,7243888
18283777,850723
568252,54427
2585640,119696
26196150,184062
8997573,947
11884313,29610
1566758,285217
22535678,4745
13800355,1149552
15764797,72605
30842377,967322
33281211,947
1524413,38966
22018990,75055
25019987,2984877
8299643,11978
400166,226928
29072722,7320506
15841674,292054
9875696,29836
15762155,6446431
25134759,33893
14547227,800455
2337894,94904
18890586,9675
2156428,11566
20430664,7816
13336592,18540
32666513,4603873
12844292,4195555
9777187,5031312
162523,94272
13357797,1350913
2478716,839344
17157007,1438327
424641,85635
382955,959719
16156566,6582476
12087584,30326
23168273,7440
2337648,111147
2421547,45970
10915347,72039
8702886,4144940
16170267,6587864
18107666,682776
3792610,839344
15854536,1938
8763495,602277
261756,7906
261750,9800
11496677,6876706
25327040,4767458
6272393,987104
1090196,13836
2499895,29919
3142676,14002590
24674785,18540
341569,1197
9791296,7816
1542314,214049
8908845,833774
18139239,7151323
12011065,213910
900693,51739
2725896,21135
13387067,4624490
18052017,167915
25404442,1509457
318020,182783
18611304,5158478
16256570,142
312376,18540
14578651,5806251
15730434,1001645
3734696,115565
579142,104293
25550751,6949086
17665744,839040
860203,444644
1734441,211636
30201495,6210
29742994,3282007
18906911,903
6424384,2753695
1829903,27487
13553737,2829321
27990425,2945235
17856853,1090126
31455448,4273
106249,61509
106246,61509
106243,61509
11175859,110691
7737522,1411763
17937656,328126
17264364,318835
9599405,8567
2501189,1109510
250787,146508
13625561,5825826
24264668,16070
2786552,98475
29936741,14900981
6645634,5786093
254438,73639
18080835,6899829
8098264,1569475
26027825,6168480
18249374,32513
311607,22266
9406167,2759436
311604,22266
13035846,592350
29875404,13275
605929,10547
17262298,62567
28678520,27173
13154461,4413512
22047498,8190146
30840109,275246
17334205,5411
2334005,146832
6947987,875661
12938213,309671
627177,125127
2646651,41339
462997,4026
25022248,65542
802446,22552
25941070,227135
18223167,2829455
13421449,5132689
13591359,55934
4978018,839344
13591357,966610
332606,25129
16156253,15882
28263734,14783437
501865,1031084
13172352,29677
6531515,2955197
35159882,2742325
10189960,947
17513511,5831763
29926284,15185210
11914820,4779929
3144291,166501
20945462,64845
7120281,5158478
7120289,5158478
32065128,14854746
23632937,9886680
7930774,2780007
8289597,6466154
6453022,4699102
537409,806365
2156373,198271
1738819,7457124
405027,229453
405029,200035
9696221,973
21118598,11145
27775763,233668
3182625,1354594
35846198,12756924
20430672,6466154
6737720,208048
30631342,6584435
23365853,9462638
2067014,288137
17259853,285217
403558,52060
6360290,2883665
22523971,7145613
20341702,4071525
13368928,294895
10048134,547848
32874975,9814119
23519886,1109606
34462681,15435
29386178,2360
2018298,917098
1443189,678236
15715245,947
3254335,1380368
8076872,197794
2334747,1048251
16085724,2626335
833160,4152890
111633,947
111634,947
27227154,86859
13637831,6466154
12679441,5221650
80192,45650
1225430,251902
12364110,935937
18051653,74050
1225438,191295
13356683,278908
1553077,262691
72907,41236
15848491,2742325
8723099,18233
19189139,87327
5966711,5158478
3086742,5147
8287648,13771732
4257838,399733
797885,418022
25941656,6978333
19521363,19879
21972439,8394843
23529466,167809
9978730,75055
34889267,6427166
42632,23988
33228175,5767345
20893306,7320506
9771670,3166
6941014,3102933
12801606,304182
6372362,153367
16115094,224755
31205026,7792033
2287557,1030191
26800496,6441559
6217608,70379
21312170,7191401
2097974,4026
23249528,7125570
43022,435477
43021,435477
43026,24196
29363268,15043262
25612087,20358
13515172,5767417
13492622,5756149
22750413,200667
6305960,183019
6305961,183019
130332,74900
17213631,13275
147923,85593
12982716,204232
594253,9876
5283942,81466
11342508,2980494
11027981,850723
25664463,13740376
31852016,3160208
13537876,11528017
18134452,42912
1824367,14872
15714278,2745870
21479741,852629
23257677,353134
867826,447855
20880347,1905749
888676,456676
888679,9586
13608966,2730977
81228,46261
461963,46171
2954740,85548
17304085,6912667
12398431,2974
354803,203398
17341615,5158478
9321349,1838
36132992,17126664
8747308,56750
20995192,3081104
2907216,291544
13287759,2474988
13236868,161335
16088613,33938
4040990,104293
31305897,15558573
607809,55137
7068577,13453
1424275,13847
28442856,17077786
13220909,266360
1483359,81466
6235211,380531
7999368,18540
24747895,9476119
15865324,6483292
10548872,15905
449173,5158478
6014,4081
17934603,1208313
7739288,26450
3476012,435477
6318498,67032
17374300,5625205
24998053,25824
24874300,1624
13002342,253991
10235326,3519376
3868788,50090
17251947,16070
6360868,121927
1089221,11633
22062361,464051
315003,181193
1225435,27173
3019029,18540
10815526,600911
14453207,25423
16226405,5990189
16112312,3169311
13490583,25694
1378770,159482
4596559,592285
1283011,253560
28237669,8286066
2259024,45882
11247530,1011052
578083,73785
16171274,127745
29662676,120479
1357993,183177
1180948,23982
13131601,7715
685691,1938
12400716,3089603
6498935,208048
699039,79579
22405663,8291385
12644427,14002590
9708234,53632
146403,6904638
146402,6904638
26882478,12806
29236932,4556788
15747578,4506
9634692,5229349
17205888,187510
6419279,13291
1376645,903
12976337,11562
11214973,2695
24751896,13403484
48258,10733
48250,11529
48251,11529
48255,11529
48256,11529
6966799,1438
6966796,13453
33259384,3215812
2373791,269700
18471604,829311
2057643,11525
25268356,6585860
6898387,45712
7647941,634835
9712751,6669
186680,13955966
31930136,2779502
414800,183258
1294692,3503
36144149,25157
15824975,354559
2009486,5687075
18465560,204303
289,6466154
285,6466154
284,6466154
286,6466154
1082330,7469
13129387,446692
33098714,19054
26401694,14300218
7042454,570975
8868835,75831
1916214,7906
16124117,173427
7160178,43790
20696439,197203
20700089,7816
1347814,69380
30360038,7998220
609850,330367
625224,84076
22045693,3156310
7569200,3318456
116004,435477
1400518,6210
9940486,2882546
6657503,4075
154452,3505830
13347388,196985
15739194,122182
13559065,2730977
18776739,7382508
2172464,443494
499036,278068
446328,40274
424744,64716
23311519,7267743
5421681,7457124
18278266,3153891
642035,832213
32486900,8075577
18141602,4408690
329520,947
329523,947
329522,947
4734719,5031312
1463800,119134
1248352,251902
8134463,3284325
10594131,3493569
17282739,54133
3423003,140859
3423009,675778
6669717,435477
13557747,5058699
25572095,3113004
18879551,2750123
23550939,4608955
8297844,4037203
26797434,7715
311621,22266
7629585,7759551
86891,285217
17341295,500
25592001,14018749
28493240,29677
27116564,14504160
1383499,20107
17412432,59712
6385992,1405181
11546032,174869
1070136,4379
3264932,5031312
5251889,18540
21272094,769938
25026384,1438
28598893,14879821
17161524,54952
4827440,44150
1192108,51581
25040443,5320166
8180932,3120351
2748766,316594
15811494,233619
2583943,842705
30087886,14133519
30087887,15227989
29568778,398253
2125603,326298
29082500,44384
10446589,8567
25676674,4026
609354,330151
35233323,13735481
582961,11563
28588320,23988
1021548,12183
28233149,61363
6794980,138141
3775834,40274
1376440,73429
273646,159504
9491833,30195
8435981,2124993
6335454,617352
25622885,142802
20724724,49280
1646350,5031312
7995245,36920
8544965,13453
22590226,2754371
18219581,18540
11793125,1340942
17694803,6466154
17292879,5110683
6338337,712849
15996314,6522301
32956,13234
32959,13234
9714566,6224
1213694,588870
1213697,588873
20901531,44955
18114386,1058714
23130500,1410104
1618180,3112747
362366,5989
297780,56415
17453776,1691
2913095,446692
4475180,1868042
16169006,5158478
22741957,8286066
10642623,1246443
1372628,89795
18336582,204056
18288210,11377
1589254,947
31125835,947
17912352,9876
25397031,8445480
6698181,16083673
20763965,7834057
20763960,3424430
9682918,6466154
15757124,5816909
1433220,674178
309473,55135
831689,432764
24682317,7906
23547425,5806251
6439680,3036818
243328,142397
17313655,6916106
1520033,215579
2575773,18540
29006757,14344468
406336,435477
13481037,7363
739106,110818
739108,58492
1800529,13454
3058272,55133
29739389,15137901
1944693,45711
18909783,3227483
13077622,44150
24927874,55934
18528088,80892
30170537,690760
2466168,638694
13591798,36088
1471433,80992
23159312,170723
36418610,5815451
874446,96375
27406839,64845
9020413,527954
344810,120759
9872501,268101
211531,123844
21938281,5265446
3347848,7906
19484062,2090234
408706,160070
16619738,114026
11104919,176095
25555641,1254991
13551223,2332972
23568491,9857090
7094130,1249774
7094132,7825736
25775097,155176
8433219,4572393
7077149,6466154
2959519,56151
144319,83422
6608445,9876
2086184,306962
12846495,15067229
955264,71439
69163,38966
69162,38966
211564,103144
211566,123878
194533,113438
22892230,8436077
357980,10331
2940509,63142
7101069,363
6693346,171911
13499264,5031312
15902970,1013554
15902978,231949
1297823,570351
7726752,1135505
11587023,11562
18687058,11525
402532,228151
3074240,279393
1152973,29947
1152977,973
16082469,947
28962809,7381596
2327393,77318
416541,175210
4290579,990983
2118407,6584435
18939269,7426715
720829,77967
4216881,8898
4646539,700189
559038,1438
2449835,43790
20246204,11978
24868318,1061015
22891735,1185053
22891737,82196
1854294,6466154
1625144,123715
13129684,565408
24945852,7902
25376052,1367360
2565907,2742325
2087682,723656
702542,30630
13097972,5346397
1644192,126475
7992783,3565
151809,87764
601726,222743
25664529,185381
18377200,7370818
3459891,252074
29475320,34603
489057,273094
821215,128195
30052606,13638502
8537667,2754371
28418940,36913
18753726,62845
2099596,828785
14289427,5031312
3394168,119268
1793721,2847125
29476730,153341
1935376,149685
19096299,1266307
14444094,16070
24425737,29967
116924,83376
16119661,903
22727806,16380
7636934,1285555
15770001,684451
442838,249103
13330843,1838
1013816,903
61820,4620250
839551,247576
448899,5334415
66624,7054610
26328822,9876
29359617,8472833
1314364,23988
100393,4699102
31348271,4456871
27314573,8445480
18854445,232473
1357400,345148
18069853,196092
17165735,3371293
24196914,1831870
88444,6580622
4663141,4077352
1377930,653383
20556489,13847
5969711,5221037
12243506,32121
2000176,23162
2367220,205834
1548784,142
1558348,724981
6944763,3104239
53307,310304
53305,310304
17332936,4379
18196433,4042867
6748612,103394
2433424,101870
13507871,947
25473322,16070
10675633,11523
13530012,226812
2357667,5031312
2215551,18233
34908020,16625075
2025163,778738
65347,8723
65345,30055
65343,15201
65341,36913
65349,14002590
21825780,388870
1593321,4332478
12702091,524708
1200745,583504
565674,34582
12489795,7254802
17675289,7014971
2412169,251902
2412167,148388
1271484,9682
46287,15291385
4350945,3341504
30187673,450926
12349750,11563
514893,2276
27463670,29185
7190686,3186138
22567158,8332622
33535658,14002590
571409,35994
9664173,15496
1007195,63191
1007196,136356
21487547,8064091
1645171,200364
1645170,29836
11225720,1069006
32317869,6466154
18777480,29064
6954052,4436873
21748270,7170364
36248805,82948
17337810,1691
31159199,480932
22716551,1438
18449013,7253283
5146738,2128750
35091409,8150072
9057864,435477
6061160,144381
2842080,13290
1281463,14011028
915723,12964
3638789,1543684
27070232,14492766
1386529,609272
6386221,128466
2800867,17196
8356310,4055624
21801647,1268083
336617,99157
15815799,39152
286078,165992
15855683,1061015
3074704,42271
10009682,74640
3611395,55349
10776029,4713228
1516074,60157
9749542,645329
21936666,339609
20706613,6373
3960273,14002590
16045635,36913
19197355,13234
9467320,769938
1638084,757608
4701325,29691
14432548,747386
2905807,2863794
1382793,3416830
23263420,27879
1362096,72605
5989432,2743831
1727780,947
21950292,5354089
12436558,4089
1613706,747586
32777058,31907
35108807,7156759
125215,36912
11672957,4075
26071492,7405196
1422561,670033
2134957,971027
346573,125127
29633836,430213
8676249,31255
1345104,84076
9648594,1037723
22912018,5626307
1415374,667393
18362040,2784194
4522871,16425034
8175374,2966506
762734,7906
9033186,479733
27311199,4026
6673461,1717142
298362,7469
152128,903
7132922,78739
499403,133889
13117018,4960437
6990568,919
5558586,435179
15264217,140859
7492396,170681
34023590,7012565
1236255,597910
13125968,5356600
2334202,125127
6391809,1346486
32713191,99727
42213,227771
1426564,16520
26314676,144406
15833721,5309805
20967258,7924915
508193,282944
26059475,6058199
15125493,981218
6356101,77318
529851,16070
7094877,3153885
14761952,6154904
814318,875661
6012314,1460737
21048907,9876
5598719,2489867
3298269,380534
31242712,192819
567726,947
7848831,6466154
13605975,5819300
1431293,673377
8549897,421410
2404009,25585
3303924,1398739
190905,4452588
4354604,628885
11450694,6466154
3381201,288021
5721208,1665
15819927,94085
25404027,233668
2049166,344959
17564598,6982273
287155,51220
2564454,1251464
1187396,338855
26012587,5627811
12356963,4416107
18644731,8143161
9680159,347021
31319344,1127
31951976,532813
20337459,708489
1149985,175286
15032241,570975
578525,10332
18281767,848591
6053998,92576
250805,146517
250801,146512
875732,6323
12976807,903
256072,996
256071,996
25073534,106404
18528223,210097
22595819,8340271
20262144,5382267
8380325,5003872
1471756,11368
1755395,5411
248193,3034502
12348959,4866854
7437704,947
13820593,1285415
18657488,639993
29755722,15123360
1093956,3472
498252,99885
1819999,947
1819992,831742
6398963,2036352
17268281,728356
1401996,198022
1256136,200839
21789578,887400
25700907,4452588
8355486,4055410
15732932,13275
14943921,723656
327638,4080
30366501,15306348
19284086,903
18242737,4097816
592221,7816
439929,6904638
988646,1911605
28789479,8108942
3120475,1332982
9623539,51220
17795694,5624362
17357303,695866
3018318,75055
18689968,7145613
1414425,305379
534045,5081258
25330245,83376
6609531,2983902
6266228,903
13420590,130832
1121868,2742325
8097689,84076
1232071,5251169
17720226,422512
16802,9876
16803,9876
39767,875661
6147181,634289
39763,875661
6585485,2824453
2346370,1052951
8547179,33998
1206266,41339
1206267,41339
1051784,9800
14290856,5990648
322117,55582
17573556,17544
1937200,7906
34844223,16575134
14290401,1906714
24282025,1810469
880798,9586
3063037,1312234
22470821,8306265
1157527,36922
13295690,5228547
13338086,1980348
1547851,720896
1402957,161335
9744176,5609118
3060118,27318
18399341,7244443
5867779,850723
7928877,4379
31450760,327809
10920488,6209
25512250,765122
26114519,1208313
17828527,51724
1146101,185434
13564156,4409457
31704750,15683039
4629277,438394
19951680,236790
1309364,80970
31944691,7773793
6430828,8196368
7791677,16070
15770107,5158478
18668176,4566300
18668175,4524484
13125674,3317254
19788973,41825
9516179,32513
15903967,359772
26817127,7075956
35132873,14133519
6786725,1061015
1213034,16070
704926,36915
25716914,446692
4461343,80126
29363959,9876
6509842,258598
6509845,7935185
4587205,45711
472443,105289
26072709,2980108
311639,179514
15711915,903
1849971,236790
6598475,2980108
2494094,331727
780052,59712
3485185,113418
2921174,138141
7438110,4699102
34854104,5376407
405329,55582
2429986,1083028
2652056,11633
3230809,1166209
16170625,4723295
1676971,226928
323617,7906
25881301,319867
1300933,143225
25867244,604510
165106,95972
35569315,1001620
15136710,500
7234140,10357
985607,25415
3242238,875661
211545,123830
6438926,795235
12379467,1782206
1505862,39155
26034472,119268
23302143,903
1290644,172113
33634407,3194713
223438,996
13591830,305377
13591832,16059
5932001,110401
15960030,4349835
34392718,3230755
1309424,168241
25064827,5175173
32620377,4953499
20626942,6876706
31348045,5031312
22348757,21218
6478161,2934573
20518968,58022
5961725,62257
97553,996
10127569,7373
1493323,854076
27875469,124899
13448756,5152372
113742,5070257
17857840,438
5111993,500
17932467,4040279
6261907,754207
604540,99725
604542,99725
604545,99725
12867451,5272177
20878228,2766330
35178448,3086310
10989409,4763636
24419721,13049462
25931921,4857593
11338576,2697
1860032,208048
6600014,5445777
9498289,5031312
18074921,4551376
7688040,36913
230246,875661
1432265,4680303
17867782,3505830
6150194,4379
451225,6560843
451222,93849
22172272,87426
15857269,438
13593575,5813838
27131823,4624490
23210715,7742222
10105037,4553737
286114,5546
1292902,484353
1292906,44150
3497551,375177
3428532,947
2163279,52651
22466712,438394
8769722,15537
236780,165193
236781,138492
24831188,5446966
23016173,38069
25349205,523065
323298,1742
1131612,30055
13264180,6001358
6669116,482986
447853,76131
13028323,5031312
4026211,186655
14994350,39150
1099653,139984
20319482,6466154
6476679,597489
35247921,5031312
221124,15905
709814,39154
7705143,3233847
10312771,73639
17159340,2883665
44456,24956
44450,24956
44458,24956
33952217,919
22891892,460880
13189091,228167
22013862,141003
858050,322294
858054,4069
1975052,41992
1040776,38124
24945147,31105
418201,76493
8319183,4043707
13573335,6878
829316,4026
22880214,7763031
1519,990
1518,990
1510,973
8592065,14443
6494556,1199461
11710939,72870
20525403,9876
13618382,45882
7274046,159765
15811697,683293
26131341,2830878
24948582,59712
6506586,25000
183237,66631
61497,34614
18115097,402387
30217303,15263909
28665825,5031312
1942746,4273
18002764,5377561
1687526,996
569323,2136
35123999,6466154
1737693,797773
3780035,2726591
769831,191218
470377,263373
8008885,9876
13515009,5767345
27511951,14613182
2334300,686447
936211,105289
694923,152032
223076,84259
5863339,38955
16380263,1433597
12791904,810478
9774986,4480758
7878587,196971
2255446,804260
2030574,32856
10998909,2510648
11105223,5152
2998266,1162
956139,25415
29430172,947
29056327,14975664
1215225,88449
3396910,359801
2356093,18540
429567,4699102
11203495,772978
2999071,634835
20563754,5158478
6224515,29963
10197888,29574
17332256,842649
16102062,30055
1218939,15435
29219530,15011265
10876248,636748
1229884,61636
16053426,5755647
431698,42271
259487,903
16644052,50090
1312505,86816
7146626,1335181
13814417,3991926
408833,231649
408834,231649
13627243,6466154
13627245,11978
2651455,61636
18628395,5766152
22441937,10332
17280145,2798132
1591624,73601
870613,39349
1485243,51051
8075207,45000
1371,903
1373,903
1372,903
1374,903
1377,903
1376,903
1378,903
18915215,7816
14562809,8658
17925151,3389
24605,13847
24604,13847
24606,13847
24601,13847
24603,1860
24608,13847
25237989,6075654
17699958,850723
16200249,6600770
16200248,237053
35567140,6466154
2242925,816038
381093,44150
22638830,903
413026,973
2600213,1148051
4506748,464051
6102155,5337584
29778028,15148738
27993359,592205
1370171,81466
1323458,632073
1323453,632071
20880584,25229
18209206,16072
1222413,592437
332609,25129
5989972,2744025
2301571,16881
2081005,5031312
13587844,1113469
22571861,6862199
21918102,414984
35062842,16187391
26069247,14208601
244397,33472
1163699,13847
8113707,3509860
13341326,5419552
903955,165074
612661,3112747
16457929,8143161
998168,93394
2492029,29963
12575343,6989
13586618,5157539
5392178,2322448
10234119,4028812
5657251,2528119
7844710,61509
161401,93558
25497812,4624490
621394,45688
34538270,4568201
13515217,5765251
5988,4058
5989,4058
34602428,7969405
463000,56892
463004,56892
1003507,110260
1312362,53354
1381103,55135
18001554,6466154
301218,70294
301210,70294
32710231,15041745
11720625,4095540
18007147,355253
33403070,14742430
23478578,7174564
976360,492678
24905413,1053288
18165093,3510953
15023305,614450
7964060,117128
843452,947
240996,141003
240997,141003
240991,141003
462359,1630
24592785,334209
8511210,59712
29474196,109939
2687714,3736
3360103,626072
380856,29605
15126241,13847
8665327,1002649
25269529,13761421
3438463,162294
6262394,2847966
540282,947
421061,6210
496915,5158478
282487,41588
4254404,11525
1157444,19346
996316,29283
6439557,1642275
