book_id,text_reviews_count,country_code,is_ebook,average_rating,description,format,link,url,image_url,ratings_count,work_id,title,title_without_series
17845162,11,US,true,5.0,"We all want to fall in love and for it to last a lifetime. But life and wishes rarely coincide, so what happens when love dies and you're the only one still holding onto broken dreams?
In Iniquitous Solace - The Aftermath, we get a glimpse into the world of one such lovelorn poetess. Come laugh and love with Penelope as she shares her very soul through her heartfelt words and poetic verse. With this girl you get it all; come walk in her shoes, wear her stripy knee-socks, or even her collar that locks! Though battered and bruised, you will love the spirit that defies disappointment. Penelope Jones picks herself up, dusts herself off and stares life straight back in the eye.
Iniquitous Solace - The Aftermath. For a different kind of love.",Kindle Edition,https://www.goodreads.com/book/show/17845162-iniquitous-solace,https://www.goodreads.com/book/show/17845162-iniquitous-solace,https://images.gr-assets.com/books/1366823389m/17845162.jpg,13,24974874,Iniquitous Solace: The Aftermath,Iniquitous Solace: The Aftermath
17200869,10,US,true,3.8,"This free e-book edition of John Milton's Paradise Lost contains bonus materials by internationally acclaimed bestselling author Andrew Pyper, including
* EXCLUSIVE extended excerpt of The Demonologist
* ""Paradise Re-Read: An Essay""
* Q&A with Andrew Pyper
* ""Demons of the World: A Selection""",Kindle Edition,https://www.goodreads.com/book/show/17200869-paradise-lost,https://www.goodreads.com/book/show/17200869-paradise-lost,https://images.gr-assets.com/books/1357018289m/17200869.jpg,532,1031493,Paradise Lost (with bonus material from The Demonologist),Paradise Lost (with bonus material from The Demonologist)
22246553,1,US,true,3.53,"Robert Brand has given up on real women. Relationships just havent one?Equal parts love story, social parody and radiant display of lyrical gymnastics, Match announces the arrival of a daring, forthright and stubbornly original new talent.",Paperback,https://www.goodreads.com/book/show/22246553-match,https://www.goodreads.com/book/show/22246553-match,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1,16636367,Match,Match
19312377,9,US,true,3.93,"yrwy jbrn khlyl jbrn fy hdh lktb, qS@ Hb rwHy Thr byn ftan~ wft@, ytjwz mt`@ ljsd, Hb bry l tshwbh lshhwny@, wlknh Hb yy's l yjtm` Trfh l b`d lmmt, wyt'rjH jbrn fy hdh l`ml byn lthny'y@ lrwmnsy@ lm`hwd@ (lrwH/lmd@) fyqdiWs lrwH wyj`l mnh mkhrjan ltjwz ljsd; ldhlk yr~ jbrn 'n qm@ ltHrr mn `bwdy@ ljsd ttmthl fy fkr@ lmwt, Hyth tnSrf lrwH l~ mrj`yth lmfrq@ lttjwz 'Gll l`lm lmdy.",ebook,https://www.goodreads.com/book/show/19312377,https://www.goodreads.com/book/show/19312377,https://images.gr-assets.com/books/1386604531m/19312377.jpg,28,1676536,الأجنحة المتكسرة,الأجنحة المتكسرة
10771269,4,US,true,4.38,"Instant Poetry (Just Add Words!)"" is a collection of forty-eight of Lawrence Berger's instant poems. He has performed some of the poetry on stages along the West Coast and in upstate New York. But what is instant poetry? Some of these intriguing works were created by the author based upon people calling out words and sentences at his interactive poetry readings. Upon hearing these audience contributions, he fashioned a poem built around them. Other poems in the collection were written around the event described in the poem. ""Instant Poetry (Just Add Words!)"" offers a unique experience in poetry and creativity. ""Escape of the Lost Angel (for G. C.) Rising Like the phoenix from the cleansing flames. Demon hands clawing at the purest spirit to snuff out the light. He who summons tries in vain And the lost angel wings his way home. A chain forged of blood wraps itself around his skull. A last -ditch effort to keep his spirit bound yet, down though the centuries, it is his will that has been strengthened. The horns fall away And the lost angel wings his way home.",ebook,https://www.goodreads.com/book/show/10771269-instant-poetry,https://www.goodreads.com/book/show/10771269-instant-poetry,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5,14733148,Instant Poetry,Instant Poetry
10158448,1,US,true,3.89,"An ancient race of lycanthropes has survived to the present day, and its numbers are growing as the initiated convince L.A.'s down and out to join their pack. Paying no heed to moons, full or otherwise, they change from human to canine at will--and they're bent on domination at any cost.
Caught in the middle are Anthony, a kind-hearted, besotted dogcatcher, and the girl he loves, a female werewolf who has abandoned her pack. Anthony has no idea that she's more than she seems, and she wants to keep it that way. But her efforts to protect her secret lead to murderous results.
Blending dark humor and epic themes with card-playing dogs, crystal meth labs, surfing, and carne asada tacos, Sharp Teethcaptures the pace and feel of a graphic novel while remaining ""as ambitious as any literary novel, because underneath all that fur, it's about identity, community, love, death, and all the things we want our books to be about"" [Nick Hornby, The Believer].",ebook,https://www.goodreads.com/book/show/10158448-sharp-teeth,https://www.goodreads.com/book/show/10158448-sharp-teeth,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4,1721769,Sharp Teeth: A Novel,Sharp Teeth: A Novel
11370285,1,US,true,4.0,"In Artistically Declined Press' 9th free ebook, Felino A. Soriano offers nine poems, each written after a famous jazz recording.",ebook,https://www.goodreads.com/book/show/11370285-counterbalanced-motives,https://www.goodreads.com/book/show/11370285-counterbalanced-motives,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6,16301257,Counterbalanced Motives,Counterbalanced Motives
30636167,2,US,true,4.91,"Dark Musings is a glimpse into darkness. A delving into intense emotional feelings; heartache, loss, hurt, pain, rage, dangerous consuming love, with occasional bouts of insanity shining through. Definitely not for the faint of heart.
Dark Poetry!!",Paperback,https://www.goodreads.com/book/show/30636167-dark-musings,https://www.goodreads.com/book/show/30636167-dark-musings,https://images.gr-assets.com/books/1474385398m/30636167.jpg,2,50231732,Dark Musings,Dark Musings
6948112,4,US,true,3.48,"William Cowper (1731-1800) was born in Berkhamsted, Hertfordshire, England. He was an English poet and hymnodist. One of the most popular poets of his time, Cowper changed the direction of 18th century nature poetry by writing of everyday life and scenes of the English countryside. His major works are: Olney Hymns (1779), in collaboration with John Newton, John Gilpin (1782), The Task (1785), and Homer's Iliad and Odyssey (1791) (translations from the Greek). He suffered from periods of severe depression, and although he found refuge in a fervent evangelical Christianity, the source of his much-loved hymns, he often experienced doubt and fears that he was doomed to eternal damnation. However, his religious motivations and association with John Newton (who wrote the hymn ""Amazing Grace"") led to much of the poetry for which he is best remembered in the popular mind.",ebook,https://www.goodreads.com/book/show/6948112-the-diverting-history-of-john-gilpin,https://www.goodreads.com/book/show/6948112-the-diverting-history-of-john-gilpin,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,2713347,The Diverting History of John Gilpin,The Diverting History of John Gilpin
31355522,1,US,true,4.0,"""Saris and a Single Malt"" is a moving collection of poems written by a daughter for and about her mother. The book spans the time from when the poet receives a phone call in New York City that her mother is in a hospital in New Delhi, to the time she carries out her mother's last rites. The poems chronicle the author's physical and emotional journey as she flies to India, tries to fight the inevitable, and succumbs to the grief of living in a motherless world. This collection will move you, astound you, and make you hug your loved ones.
""There are few books like Saris and a Single Malt in which the loss of a mother, a homeland, and the self come together in a sustained elegy.""
--Justen Ahren, Director Noepe Center, Author of ""A Strange Catechism""
""In life, as in poetry, one must come from the heart. Sweta Vikram has done both with touching eloquence. Her work resonates deeply within one's deepest emotional sacristy.""
--Sharon Kapp, Owner & Founder, Houston Yoga & Ayurvedic Wellness Center
""Saris and a Single Malt is a fitting and delightful tribute of a writer daughter to her affectionate mother which goes deep into the minds of all children who love their moms.""
--K. V. Dominic, English language poet, critic, short-story writer, and editor from Kerala, India
Sweta Srivastava Vikram, featured by Asian Fusion as ""one of the most influential Asians of our time,"" is an award-winning writer, Pushcart Prize nominee, author of ten books, and a wellness practitioner. A graduate of Columbia University, Sweta performs her work, teaches creative writing workshops, and gives talks at universities and schools across the globe.
Learn more at www.swetavikram.com
From the World Voices Series at Modern History Press www.ModernHistoryPress.com
POE005060 POETRY / American / Asian American",Paperback,https://www.goodreads.com/book/show/31355522-saris-and-a-single-malt,https://www.goodreads.com/book/show/31355522-saris-and-a-single-malt,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1,50737725,Saris and a Single Malt,Saris and a Single Malt
19227281,1,US,true,4.36,"The poem ""The Cremation of Sam McGee"" by Robert Service.",Paperback,https://www.goodreads.com/book/show/19227281-the-cremation-of-sam-mcgee,https://www.goodreads.com/book/show/19227281-the-cremation-of-sam-mcgee,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26,259587,The Cremation of Sam McGee,The Cremation of Sam McGee
24861084,3,US,true,3.82,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/24861084-the-convergence-of-the-twain-illustrated,https://www.goodreads.com/book/show/24861084-the-convergence-of-the-twain-illustrated,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11,44508637,The Convergence of the Twain (Illustrated): Lines On The Loss of the Titanic (Top 100 Poems Of All Time Book 98),The Convergence of the Twain (Illustrated): Lines On The Loss of the Titanic (Top 100 Poems Of All Time Book 98)
29546461,31,US,true,4.29,"The much-anticipated full-length poetry collection by the critically acclaimed author of Black Cloud, Witch Hunt delves into the terror and beauty that occurs when love, madness, and addiction collide.",Kindle Edition,https://www.goodreads.com/book/show/29546461-witch-hunt,https://www.goodreads.com/book/show/29546461-witch-hunt,https://images.gr-assets.com/books/1458302989m/29546461.jpg,101,49849784,Witch Hunt,Witch Hunt
25854187,5,US,true,3.89,"Happinessis the long-anticipated debut collection from the award-winning Jack Underwood. With the sort of smart, persuasive voice associated with Simon Armitage and Michael Donaghy, these poems worry at the world in search of consolation, or else meet life's absurdity and strangeness half-way; whether sitting proudly atop an unexploded bomb, or injecting blood under the skin of a banana, playfulness and imagination are vehicles for confronting 'the fearful and forgotten things I've lied to myself about'. Here are poems which address anxiety about fatherhood, remorse for lost lovers and friends, or mourn for a miscarried sibling.
Happinessis a collection preoccupied with the ephemerality of happiness itself, at the ever-present possibility of its departure, and the ways we try to grasp and keep hold of it. 'Every single thought I'm having is about LOVE', here meaning both the pleasure and panic of love, its peculiarity; love as a feeling of risk, love for one's own body, familiar yet estranged, of 'cack-handed LOVE at his console', love like 'pausing to move a snail somewhere safer in the rain'.",Paperback,https://www.goodreads.com/book/show/25854187-happiness,https://www.goodreads.com/book/show/25854187-happiness,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,51,45722570,Happiness,Happiness
18044309,38,US,true,3.94,"In this unique collection, Uvi Poznansky brings together diverse tales, laden with shades of mystery and the macabre. There are four of them: I Am What I Am; I, Woman; The Hollow; and The One Who Never Leaves. Here, you will come into a dark, strange world, a hyper-reality where nearly everything is firmly rooted in the familiar--except for some quirky detail that twists the yarn, and takes it for a spin in an unexpected direction.
This is the reality you will see through the eyes of a ghost of a woman, trying to reclaim her name by appealing to the devil; the eyes of a clay figure of a woman, about to be fired in the kiln, longing for her Creator; the eyes of a woman in the midst of a free fall, about to become a ghost; and the eyes of a feline creature with cracked fangs, trying in vain to resign herself, by hook and by crook, to being locked. These characters explore their identity, and challenge their fate.
Inspired by her art, by quotes from literature and the bible, and by the author's professional career, these tales come from different times and places. Yet all of them share one thing in common: an unusual mind, one that is twisted. So prepare yourself: keep the lights on.",Kindle Edition,https://www.goodreads.com/book/show/18044309-twisted,https://www.goodreads.com/book/show/18044309-twisted,https://images.gr-assets.com/books/1370561215m/18044309.jpg,70,25322124,Twisted,Twisted
23355823,1,US,true,3.35,"The famous poem ""A Dream"" by Edgar Allan Poe.",Paperback,https://www.goodreads.com/book/show/23355823-a-dream,https://www.goodreads.com/book/show/23355823-a-dream,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5,41485741,A Dream,A Dream
6556553,2,US,true,3.57,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/6556553-the-best-american-poetry-2008,https://www.goodreads.com/book/show/6556553-the-best-american-poetry-2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,8,6848107,The Best American Poetry 2008: Series Editor David Lehman,The Best American Poetry 2008: Series Editor David Lehman
24688932,30,US,true,3.48,"All The Things I Never Said is a collection of poetry and journal-like entries. Throughout the pages you will experience heartbreak, happiness, sadness, and be reminded of what it was like to be a teenager. {written by createspace}",Paperback,https://www.goodreads.com/book/show/24688932-all-the-things-i-never-said,https://www.goodreads.com/book/show/24688932-all-the-things-i-never-said,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,254,27169224,All The Things I Never Said,All The Things I Never Said
15754008,7,US,true,4.39,"This collection chronicles the fiction and non fiction classics by the greatest writers the world has ever known. The inclusion of both popular as well as overlooked pieces is pivotal to providing a broad and representative collection of classic works.
contains:
The Purloined Letter
The Thousand-and-second Tale of Scheherazade
A Descent into the Maelstrom
Von Kempelen and his Discovery
Mesmeric Revelation
The Facts in the Case of M. Valdemar
The Black Cat
The Fall of the House of Usher
Silence - A Fable
The Masque of the Red Death
The Cask of Amontillado
The Imp of the Perverse
The Island of the Fay
The Assignation
The Pit and the Pendulum
The Premature Burial
The Domain of Arnheim
Landor's Cottage
William Wilson
The Tell-tale Heart
Berenice
Eleonora",Kindle Edition,https://www.goodreads.com/book/show/15754008-the-works-of-edgar-allan-poe-volume-2,https://www.goodreads.com/book/show/15754008-the-works-of-edgar-allan-poe-volume-2,https://images.gr-assets.com/books/1421580946m/15754008.jpg,585,45455815,"The Works of Edgar Allan Poe, Volume 2 (The Works of Edgar Allan Poe ""The Raven Edition"" #2)","The Works of Edgar Allan Poe, Volume 2 (The Works of Edgar Allan Poe ""The Raven Edition"" #2)"
11734215,18,US,true,3.95,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",ebook,https://www.goodreads.com/book/show/11734215-i-am-like-october-when-i-am-dead,https://www.goodreads.com/book/show/11734215-i-am-like-october-when-i-am-dead,https://images.gr-assets.com/books/1308165801m/11734215.jpg,211,16683138,i am like october when i am dead,i am like october when i am dead
18263463,1,US,true,4.36,"An Offering of Ink & Feathers is a chapbook of twenty-four poems. It begins with the flight of a moth and the sacrifice of its fragile body. This incident sparks a series of events-- physical and spiritual-- that takes our author on a journey through love, marriage, fatherhood, divorce, and ultimately onto the brink of death.",Kindle Edition,https://www.goodreads.com/book/show/18263463-an-offering-of-ink-and-feathers,https://www.goodreads.com/book/show/18263463-an-offering-of-ink-and-feathers,https://images.gr-assets.com/books/1375115460m/18263463.jpg,3,25693896,An Offering of Ink and Feathers,An Offering of Ink and Feathers
26402988,22,US,true,4.42,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/26402988-the-incoming-tide,https://www.goodreads.com/book/show/26402988-the-incoming-tide,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,40,46408543,The Incoming Tide,The Incoming Tide
18767136,3,US,true,3.7,"'What characterises Australian poetry now is its variousness ... Here are collage poems with a confessional impulse, short short stories, late surrealist couplets, poems that weave satire and lyric together, fragmentary essays in epistles, metaphysical pastorals, epic narratives glimpsed through keyhole lyrics, and lyrics that explode the idea of what a lyric can say, and be.' -Lisa Gorton
This engaging collection presents the outstanding Australian poems of the last year - a fascinating array of voices and styles, subjects and moods. Including many of Australia's most admired literary figures as well as exciting newcomers, ""The Best Australian Poems 2013"" celebrates the wonder and diversity of language.
Poets include: Les Murray, Judith Beveridge, Dan Disney, Ann Vickery, David Malouf, Michael Brennan, John Kinsella, Maria Takolander, Pam Brown, David Musgrave, Mandy Sayer, John Tranter, Tracy Ryan, Kate Middleton, Robert Adamson, Vivian Smith, Clive James, Ouyang Yu, Lachlan Brown, Gig Ryan, Kate Lilley, Joanne Burns, L. K. Holt, Jill Jones, Chris Wallace-Crabbe and many more ...
Lisa Gorton's first poetry collection, ""Press Release,"" was shortlisted for the Melbourne Prize Best Writing Award and the Mary Gilmore Poetry Prize, and was awarded the Victorian Premier's Prize for poetry. She has also been awarded the Vincent Buckley Poetry Prize. This year her second poetry collection, ""Hotel Hyperion,"" will be published by Giramondo and her novel, ""Establishment,"" will be published by Scribe.",ebook,https://www.goodreads.com/book/show/18767136-the-best-australian-poems-2013,https://www.goodreads.com/book/show/18767136-the-best-australian-poems-2013,https://images.gr-assets.com/books/1410806647m/18767136.jpg,21,26665491,The Best Australian Poems 2013,The Best Australian Poems 2013
9467711,6,US,true,3.74,"Judith Viorst returns with more poems in her ""Decades"" poetry series detailing the highs and lows of being an octogenarian. Continuing the comedic insight from I'm Too Young to be Seventy, these verses of memories and advice from eighty years of love, marriage, and grandchildren are sure to bring laughs.
What does it mean to be eighty? In her wise and playful poems, Judith Viorst discusses love, friendship, grand parenthood, and all the particular marvels--and otherwise--of this extraordinary decade. She describes the wonder of seeing the world with new eyes--not because of revelation but because of a successful cataract operation. She promises not to gently fade away, and not to drive after daylight's faded away either. She explains how she's gotten to be a ""three-desserts"" grandmother (""Just don't tell your mom!""), shares how memory failure can keep you married, and enumerates her hopes for the afterlife (which she doesn't believe in, but if it does exist, her sister-in-law better not be there with her).
As Viorst gleefully attests, eighty is not too old to dream, to flirt, to drink, and to dance. It's also not too late to give up being cheap or to take up with a younger man of seventy-eight. Zesty, hopeful, and full of the pleasures of living, Viorst's poems speak to her legions of readers, who recognize themselves in her knowing observations, in her touching reflections, and in her joyful affirmations. Funny, moving, inspirational, and true--the newest in Judith Viorst's beloved ""decades"" series extols the virtues, victories, frustrations, and joys of life.",ebook,https://www.goodreads.com/book/show/9467711-unexpectedly-eighty,https://www.goodreads.com/book/show/9467711-unexpectedly-eighty,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,30,14352771,Unexpectedly Eighty: And Other Adaptations,Unexpectedly Eighty: And Other Adaptations
18745066,3,US,true,4.33,"Seeing Past Sickness is the inaugural publication of Scripting Change, a community writing project that aims to make a positive social difference. All of the work required to bring together this anthology was volunteered, and 100% of Scripting Change's proceeds* will be donated to our inaugural recipient: the MSTR Scholarship Foundation, which provides financial support for students pursuing an education, despite the difficulties and costs associated with chronic illness.
*Proceeds = (Cost of book) - (% taken by distributor)
Cover design by: Brittany Mott",Kindle Edition,https://www.goodreads.com/book/show/18745066-seeing-past-sickness,https://www.goodreads.com/book/show/18745066-seeing-past-sickness,https://images.gr-assets.com/books/1383258339m/18745066.jpg,6,26626927,Seeing Past Sickness,Seeing Past Sickness
19308263,1,US,true,3.05,"Ce recueil est parfaitement mis en page pour une lecture sur Kindle.
Les Regrets est un recueil de poemes de Joachim du Bellay, ecrit lors de sa residence a Rome de 1553 a 1557.
Le recueil comprend 191 sonnets, dont certains en alexandrins. La forme adoptee par Du Bellay est nouvelle bien que le recueil soit de facture petrarquiste. Le sujet n'est pas l'amour pour une femme, mais pour son pays natal.",Paperback,https://www.goodreads.com/book/show/19308263-les-regrets-de-joachim-du-bellay,https://www.goodreads.com/book/show/19308263-les-regrets-de-joachim-du-bellay,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,7,4339902,Les Regrets de Joachim du Bellay,Les Regrets de Joachim du Bellay
21224856,3,US,true,4.15,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/21224856-the-good-morrow,https://www.goodreads.com/book/show/21224856-the-good-morrow,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,33,40556170,The Good-Morrow,The Good-Morrow
19045493,4,US,true,4.03,"The modern, unacademic idiom of A.D. Melville's translation opens the way to a fresh understanding of Ovid's unique and elusive vision of reality.",Paperback,https://www.goodreads.com/book/show/19045493-metamorphoses,https://www.goodreads.com/book/show/19045493-metamorphoses,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,93,2870411,Metamorphoses,Metamorphoses
6348941,1,US,true,3.75,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/6348941-an-essay-on-criticism,https://www.goodreads.com/book/show/6348941-an-essay-on-criticism,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,15,242522,An Essay On Criticism,An Essay On Criticism
21240831,2,US,true,4.21,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/21240831-euripides-ii,https://www.goodreads.com/book/show/21240831-euripides-ii,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,20,20498393,"Euripides II: Andromache, Hecuba, The Suppliant Women, Electra","Euripides II: Andromache, Hecuba, The Suppliant Women, Electra"
19216824,1,US,true,4.61,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/19216824-the-art-of-haiku,https://www.goodreads.com/book/show/19216824-the-art-of-haiku,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3,18334265,The Art of Haiku: Its History through Poems and Paintings by Japanese Masters,The Art of Haiku: Its History through Poems and Paintings by Japanese Masters
32889506,2,US,true,4.23,"TheNew York Timesbestselling collection of essays from beloved poet, Mary Oliver.
In the beginning I was so young and such a stranger to myself I hardly existed. I had to go out into the world and see it and hear it and react to it, before I knew at all who I was, what I was, what I wanted to be.
So beginsUpstream, a collection of essays in which reveredpoet Mary Oliver reflects on her willingness, as a young child and as an adult, to lose herself within the beauty and mysteries of both the natural world and the world of literature. Emphasizing the significance of her childhood friend Walt Whitman, through whose work she first understood that a poem is a temple, a place to enter, and in which to feel, and who encouraged her to vanish into the world of her writing, Oliver meditates on the forces that allowed her to create a life for herself out of work and love. As she writes, I could not be a poet without the natural world. Someone else could. But not me. For me the door to the woods is the door to the temple.
Upstreamfollows Oliver as she contemplates the pleasure of artistic labor, her boundless curiosity for the flora and fauna that surround her, and the responsibility she has inherited from Shelley, Wordsworth, Emerson, Poe, and Frost, the great thinkers and writers of the past, to live thoughtfully, intelligently, and to observe with passion. Throughout this collection, Oliver positions not just herself upstream but us as well as she encourages us all to keep moving, to lose ourselves in the awe of the unknown, and to give power and time to the creative and whimsical urges that live within us.""",ebook,https://www.goodreads.com/book/show/32889506-upstream,https://www.goodreads.com/book/show/32889506-upstream,https://images.gr-assets.com/books/1478646094m/32889506.jpg,6,49602235,Upstream: Select Essays,Upstream: Select Essays
35216270,3,US,true,4.78,A collection of poetry about addiction.,ebook,https://www.goodreads.com/book/show/35216270-heroin-sugar-cane,https://www.goodreads.com/book/show/35216270-heroin-sugar-cane,https://images.gr-assets.com/books/1495610898m/35216270.jpg,9,56557460,Heroin & Sugar-Cane: They all call me baby,Heroin & Sugar-Cane: They all call me baby
31324974,1,US,true,4.0,"Mister Hamilton, John Dickson's first collection in eighteen years, is an appealing, questioning mix of elements. Over a base of South Island bedrock (granite, schist, greywacke), Dickson has peopled this quietly fiery collection with day-to-day working voices and narratives, sometimes comic, sometimes tragic, sometimes charged with a political consciousness and lyrical intensity. Shot-through with veins of jazz, rock and blues, quizzical religiosity and a streak of the absurd, this book takes a fresh look at the streets and lawns and people of urban and suburban 'Pig Island' and offers some thoughtful, wisely pitched and immensely likeable poems. And who is Mister Hamilton? A familiar everyman, a voice of authority, a common presence, an old friend - readers may make up their own minds after spending time in the company of Dickson and his book.",ebook,https://www.goodreads.com/book/show/31324974-mister-hamilton,https://www.goodreads.com/book/show/31324974-mister-hamilton,https://images.gr-assets.com/books/1470281521m/31324974.jpg,1,51996445,Mister Hamilton,Mister Hamilton
36070215,15,US,true,4.01,"Depression & Other Magic Tricksis the debut book by Sabrina Benaim, one of the most-viewed performance poets of all time, whose poem ""Explaining My Depression to My Mother"" has become a cultural phenomenon with over 5,000,000 views.
Depression & Other Magic Tricksexplores themes of mental health, love, and family. It is a documentation of struggle and triumph, a celebration of daily life and of living. Benaim's wit, empathy, and gift for language produce a work of endless wonder.",Paperback,https://www.goodreads.com/book/show/36070215-depression-other-magic-tricks,https://www.goodreads.com/book/show/36070215-depression-other-magic-tricks,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,50,55737806,Depression & Other Magic Tricks,Depression & Other Magic Tricks
